date,average_temperature_f,states_reporting,station_observations
2021-10-28,50.70614177629216,47,2126
2021-10-29,50.92958561014735,47,2122
2021-10-30,50.039569049423676,47,2122
2021-10-31,49.44217059146123,47,2122
2021-11-01,46.830264184874196,47,2126
2021-11-02,44.13081964097553,47,2125
2021-11-03,42.75777131166059,47,2124
2021-11-04,42.9179520423212,47,2125
2021-11-05,43.61281986731598,47,2125
2021-11-06,44.652533548351016,47,2125
2021-11-07,45.94980303036099,47,2125
2021-11-08,47.61950208940069,47,2126
2021-11-09,48.739754384838655,47,2124
2021-11-10,49.2000108329122,47,2124
2021-11-11,47.76219546678321,47,2124
2021-11-12,47.309266947844684,47,2123
2021-11-13,43.12532094766184,47,2123
2021-11-14,42.89139563005856,47,2123
2021-11-15,44.581701234385974,47,2123
2021-11-16,44.6679344134817,47,2123
2021-11-17,45.052194959528855,47,2124
2021-11-18,44.8320698682076,47,2125
2021-11-19,40.33216400412989,47,2125
2021-11-20,39.96111885757717,47,2125
2021-11-21,42.377295571726044,47,2124
2021-11-22,41.903288836537406,47,2125
2021-11-23,37.43459592770473,47,2122
2021-11-24,37.70433968951838,47,2123
2021-11-25,38.95890021187838,47,2123
2021-11-26,38.84508155895122,47,2122
2021-11-27,38.43799599021832,47,2122
2021-11-28,40.081943090627725,47,2120
2021-11-29,40.05858813035225,47,2119
2021-11-30,40.794890395432084,47,2121
2021-12-01,44.73448631052481,47,2123
2021-12-02,48.565974971693294,47,2124
2021-12-03,45.57798138009188,47,2124
2021-12-04,42.267283262761715,47,2123
2021-12-05,42.06851065480014,47,2122
2021-12-06,40.684452154455904,47,2122
2021-12-07,34.31659351623654,47,2021
2021-12-08,34.95856152576653,47,2121
2021-12-09,36.67707412134753,47,2122
2021-12-10,39.55910252830365,47,2120
2021-12-11,41.44884911209879,47,2121
2021-12-12,39.219225239820716,47,2114
2021-12-13,40.12125600719415,47,2115
2021-12-14,42.193900929544036,47,2111
2021-12-15,42.63816587868815,47,2121
2021-12-16,43.54826177651251,47,2118
2021-12-17,40.50204745876409,47,2119
2021-12-18,37.73284099140387,47,2118
2021-12-19,34.48594995189756,47,2117
2021-12-20,31.110528126699293,47,2116
2021-12-21,33.4336431029586,47,2114
2021-12-22,35.30487853411662,47,2116
2021-12-23,35.92040440523727,47,2110
2021-12-24,39.91141445113047,47,2110
2021-12-25,41.88695920217371,47,2107
2021-12-26,39.55416157519045,47,2103
2021-12-27,37.965530963461994,47,2098
2021-12-28,37.045167802178995,47,2100
2021-12-29,36.17140256891622,47,2100
2021-12-30,37.932246368987116,47,2102
2021-12-31,38.531922854269446,47,2015
2022-01-01,35.80813517476872,47,2107
2022-01-02,31.93477887476222,47,2111
2022-01-03,27.31509509018859,47,2112
2022-01-04,28.556510647106748,47,2108
2022-01-05,31.80310932535373,47,2113
2022-01-06,28.55140161398376,47,2114
2022-01-07,25.785235436587744,47,2116
2022-01-08,28.189768537378686,47,2114
2022-01-09,32.88714205324082,47,2116
2022-01-10,28.8772008081834,47,2118
2022-01-11,27.45372818578983,47,2117
2022-01-12,34.646653942480235,47,2122
2022-01-13,38.27036598066504,47,2122
2022-01-14,34.913860010040125,47,2123
2022-01-15,26.808441655713995,47,2121
2022-01-16,27.160055790737907,47,2121
2022-01-17,33.67818084637043,47,2121
2022-01-18,32.95256726796491,47,2122
2022-01-19,31.235607286347523,47,2122
2022-01-20,26.623112857373982,47,2120
2022-01-21,22.208570650430858,47,2119
2022-01-22,24.060652198768885,47,2116
2022-01-23,28.49811897805754,47,2118
2022-01-24,29.876239665977394,47,2112
2022-01-25,27.613395122721368,47,2109
2022-01-26,23.70136235688882,47,2110
2022-01-27,25.504589863305483,47,2107
2022-01-28,27.969967768193314,47,2108
2022-01-29,25.856130359590296,47,2108
2022-01-30,27.90858714293927,47,2110
2022-01-31,30.583841908894865,47,2115
2022-02-01,31.659746569383376,47,2112
2022-02-02,29.235707706903895,47,2111
2022-02-03,28.59071425134647,47,2110
2022-02-04,27.902486293165495,47,2115
2022-02-05,26.054806050284927,47,2114
2022-02-06,28.025321621873566,47,2111
2022-02-07,32.3960854543847,47,2116
2022-02-08,36.43679099623256,47,2117
2022-02-09,38.35704330461818,47,2114
2022-02-10,40.05681337731534,47,2119
2022-02-11,40.27719094375931,47,2119
2022-02-12,35.920316801787756,47,2117
2022-02-13,30.647461857102265,47,2117
2022-02-14,29.01431597189825,47,2120
2022-02-15,31.954733355222753,47,2119
2022-02-16,38.26481051842442,47,2118
2022-02-17,40.08098483494094,47,2115
2022-02-18,35.16662450186905,47,2118
2022-02-19,31.81557267108591,47,2118
2022-02-20,35.112428359914276,47,2118
2022-02-21,37.5955720918731,47,2115
2022-02-22,35.167932458947924,47,2108
2022-02-23,32.184486881634925,47,2113
2022-02-24,26.61279153870308,47,2112
2022-02-25,27.174988142837723,47,2112
2022-02-26,28.156913427730718,47,2115
2022-02-27,34.30580637131491,47,2115
2022-02-28,36.98694010949388,47,2117
2022-03-01,41.51699585072634,47,2122
2022-03-02,44.935414747055766,47,2121
2022-03-03,42.14497759781616,47,2121
2022-03-04,38.540878346377305,47,2121
2022-03-05,42.61111933998448,47,2120
2022-03-06,44.88260332092189,47,2119
2022-03-07,41.760500391924296,47,2122
2022-03-08,35.94082839449791,47,2122
2022-03-09,33.25275671733062,47,2122
2022-03-10,32.57722093571478,47,2120
2022-03-11,33.80014498095068,47,2123
2022-03-12,32.221082392947814,47,2123
2022-03-13,34.070213134663824,47,2123
2022-03-14,41.83421106528438,47,2123
2022-03-15,46.73646354976112,47,2124
2022-03-16,47.99616450542426,47,2124
2022-03-17,48.49008809728238,47,2124
2022-03-18,48.499220916150435,47,2125
2022-03-19,47.815675373567714,47,2125
2022-03-20,47.35822004048553,47,2123
2022-03-21,47.351912680012624,47,2123
2022-03-22,46.69903213399505,47,2121
2022-03-23,46.072122074123456,47,2122
2022-03-24,46.28011900337881,47,2122
2022-03-25,46.61107082230485,47,2095
2022-03-26,45.31044901325571,46,1965
2022-03-27,42.77435571665493,46,1965
2022-03-28,40.50554593131294,46,1965
2022-03-29,41.86944173509258,46,1966
2022-03-30,45.44067432336356,46,1967
2022-03-31,46.66078524291382,46,1964
2022-04-01,45.43164742491131,46,1965
2022-04-02,45.355906548792056,46,1966
2022-04-03,46.70164105610504,46,1966
2022-04-04,47.51245784519921,46,1966
2022-04-05,49.03067390151978,46,1965
2022-04-06,49.78739587087509,46,1965
2022-04-07,48.00875746921441,46,1965
2022-04-08,46.276183053001375,46,1967
2022-04-09,45.29146725469516,46,1968
2022-04-10,46.94600031073406,46,1967
2022-04-11,49.55675755091611,46,1966
2022-04-12,51.20282847024913,46,1967
2022-04-13,50.467130139577066,46,1965
2022-04-14,48.62738181966728,46,1966
2022-04-15,49.01431248668784,46,1965
2022-04-16,49.41251634687001,46,1962
2022-04-17,46.652047088971734,46,1966
2022-04-18,45.56099109850059,46,1965
2022-04-19,45.5111484663283,46,1965
2022-04-20,48.82422916357205,46,1967
2022-04-21,53.703988056773504,46,1966
2022-04-22,56.23505758624571,46,1966
2022-04-23,55.9591625360869,46,1965
2022-04-24,56.050410030227596,46,1963
2022-04-25,53.69238515187286,46,1965
2022-04-26,51.51866686788616,46,1962
2022-04-27,50.787174438738674,46,1961
2022-04-28,50.9116009617485,46,1960
2022-04-29,53.05995865998457,46,1964
2022-04-30,54.74851925061228,46,1961
2022-05-01,55.58769820190866,46,1963
2022-05-02,55.19769861375626,46,1965
2022-05-03,55.21587709909729,46,1966
2022-05-04,55.51330358074309,46,1966
2022-05-05,57.81622390819707,46,1966
2022-05-06,58.31720337601494,46,1964
2022-05-07,56.7731880659479,46,1961
2022-05-08,54.81976813983856,46,1963
2022-05-09,57.60321383909655,46,1960
2022-05-10,60.93423703027907,46,1960
2022-05-11,63.05224421513877,46,1960
2022-05-12,63.44853114494334,46,1962
2022-05-13,64.17545501665666,46,1962
2022-05-14,65.6307783014887,46,1960
2022-05-15,65.68650873381343,46,1962
2022-05-16,64.61796474790704,46,1964
2022-05-17,63.60359816088282,46,1961
2022-05-18,63.287078397691374,46,1962
2022-05-19,63.33374188654085,46,1963
2022-05-20,62.55557079027572,46,1961
2022-05-21,62.1813675585183,46,1962
2022-05-22,61.43734660241362,46,1961
2022-05-23,58.752983672999065,46,1963
2022-05-24,58.92630613779509,46,1961
2022-05-25,60.90438320529511,46,1961
2022-05-26,63.21592823597903,46,1962
2022-05-27,64.77990084194144,46,1966
2022-05-28,64.39333311456238,46,1966
2022-05-29,65.01987429857363,46,1965
2022-05-30,66.80942789739649,46,1963
2022-05-31,67.8311563460569,46,1963
2022-06-01,65.8610364922355,46,1963
2022-06-02,65.53563534120516,46,1966
2022-06-03,64.62276925848514,46,1966
2022-06-04,64.73279222429744,46,1964
2022-06-05,65.14324245988202,46,1964
2022-06-06,65.99511887007166,46,1966
2022-06-07,67.39182691252529,46,1966
2022-06-08,68.14750129740304,46,1965
2022-06-09,68.09315234956046,46,1968
2022-06-10,68.11167580883924,46,1965
2022-06-11,69.58673743558234,46,1964
2022-06-12,70.83500100220155,46,1963
2022-06-13,72.06384065285802,46,1962
2022-06-14,71.26433624874505,46,1959
2022-06-15,72.30175332142643,46,1954
2022-06-16,73.38299610245434,46,1958
2022-06-17,73.5892724298149,46,1960
2022-06-18,69.30707011360057,46,1960
2022-06-19,66.29488793025939,46,1961
2022-06-20,68.29897769729871,46,1959
2022-06-21,70.87036446033267,46,1961
2022-06-22,71.81854464614383,46,1961
2022-06-23,71.81398450361067,46,1964
2022-06-24,72.00423397370919,46,1960
2022-06-25,72.69843122415918,46,1961
2022-06-26,72.08072050251215,46,1960
2022-06-27,70.69567793263182,46,1959
2022-06-28,69.46804531828913,46,1958
2022-06-29,70.8071207346541,46,1960
2022-06-30,72.40312640756356,46,1960
2022-07-01,73.35173088912212,46,1958
2022-07-02,72.79957597318307,46,1957
2022-07-03,72.54013558228573,46,1959
2022-07-04,73.18216547733451,46,1956
2022-07-05,73.99529953837725,46,1954
2022-07-06,74.08130536495132,46,1957
2022-07-07,73.66290821615216,46,1959
2022-07-08,74.40714996539592,46,1941
2022-07-09,73.69717912749532,46,1958
2022-07-10,72.4582581067519,46,1959
2022-07-11,73.56400839812086,46,1955
2022-07-12,74.81901153136678,46,1952
2022-07-13,74.51253196701823,46,1955
2022-07-14,74.23813070006236,46,1956
2022-07-15,74.34637874822289,46,1954
2022-07-16,74.88495299011215,46,1958
2022-07-17,75.98490195955331,46,1958
2022-07-18,75.89410079739571,46,1958
2022-07-19,77.21973002755361,46,1957
2022-07-20,78.39254120610724,46,1956
2022-07-21,77.54951831178889,46,1956
2022-07-22,77.307643505096,46,1955
2022-07-23,77.38631095149914,46,1955
2022-07-24,76.69970598634785,46,1952
2022-07-25,74.86536446200975,46,1956
2022-07-26,73.55646565004893,46,1957
2022-07-27,74.4661613238398,46,1957
2022-07-28,74.4898276049998,46,1960
2022-07-29,73.93345488755456,46,1959
2022-07-30,73.62025541452577,46,1960
2022-07-31,73.97584259452857,46,1960
2022-08-01,74.69538264676123,46,1960
2022-08-02,75.61336985688388,46,1956
2022-08-03,75.99315777862148,46,1951
2022-08-04,75.6955903387232,46,1956
2022-08-05,75.62573823922303,46,1956
2022-08-06,75.17464875315899,46,1954
2022-08-07,75.44452655450212,46,1954
2022-08-08,75.32157523483558,46,1957
2022-08-09,74.74658139521897,46,1954
2022-08-10,73.04446729661443,46,1954
2022-08-11,72.55173655994349,46,1956
2022-08-12,71.37262787482965,46,1957
2022-08-13,70.22970493286249,46,1956
2022-08-14,71.0070615394588,46,1957
2022-08-15,71.62681041052325,46,1957
2022-08-16,71.15339687918569,46,1956
2022-08-17,70.61168352403682,46,1955
2022-08-18,70.53873165945743,46,1957
2022-08-19,71.22748404634507,46,1960
2022-08-20,71.84144430776868,46,1962
2022-08-21,71.5869109201267,46,1960
2022-08-22,71.25477072600715,46,1959
2022-08-23,71.4787435161097,46,1955
2022-08-24,71.59997499365696,46,1950
2022-08-25,71.83392585018768,46,1949
2022-08-26,71.77287116273772,46,1951
2022-08-27,71.75731401572766,46,1951
2022-08-28,72.09915325126396,46,1950
2022-08-29,73.66249579452733,46,1949
2022-08-30,73.854211173601,46,1955
2022-08-31,72.876300134871,46,1953
2022-09-01,72.08704419926408,46,1955
2022-09-02,71.4861708593547,46,1953
2022-09-03,71.0534338062305,46,1952
2022-09-04,70.95929357679312,46,1952
2022-09-05,70.8845808347423,46,1952
2022-09-06,71.39886586153499,46,1953
2022-09-07,71.14095107211469,46,1950
2022-09-08,69.32911399952596,46,1951
2022-09-09,66.97825004897817,46,1953
2022-09-10,66.48003842119068,46,1953
2022-09-11,67.27778733893506,46,1953
2022-09-12,67.13128815005682,46,1950
2022-09-13,65.69998096400563,46,1950
2022-09-14,65.04364796342072,46,1957
2022-09-15,64.44372261775084,46,1961
2022-09-16,63.88546090946311,46,1962
2022-09-17,65.26690669041584,46,1961
2022-09-18,67.81604977740201,46,1961
2022-09-19,68.96975920534376,46,1961
2022-09-20,68.7518477520107,46,1962
2022-09-21,66.80645182077377,46,1959
2022-09-22,62.954848914757484,46,1961
2022-09-23,58.47520560917759,46,1962
2022-09-24,61.0310849976561,46,1963
2022-09-25,63.21667043373211,46,1962
2022-09-26,62.640474059628666,46,1961
2022-09-27,59.92120480465004,46,1960
2022-09-28,58.28335936648852,46,1959
2022-09-29,57.6184472089668,46,1954
2022-09-30,56.77355162131479,46,1956
2022-10-01,57.54555735927437,46,1959
2022-10-02,57.886731668025426,46,1960
2022-10-03,56.345693489566145,46,1956
2022-10-04,56.15448167759374,46,1957
2022-10-05,58.05011983600084,46,1957
2022-10-06,58.55180053754344,46,1960
2022-10-07,56.76600599849601,46,1962
2022-10-08,53.26447026139061,46,1960
2022-10-09,52.95072298074352,46,1961
2022-10-10,55.323186965976745,46,1959
2022-10-11,57.81950931304113,46,1959
2022-10-12,58.913864787531594,46,1960
2022-10-13,56.94550836151921,46,1960
2022-10-14,55.16694828496071,46,1959
2022-10-15,55.68119686590681,46,1959
2022-10-16,54.23227505370586,46,1960
2022-10-17,50.86502472517875,46,1959
2022-10-18,46.6125985119565,46,1958
2022-10-19,45.84979945404207,46,1961
2022-10-20,49.06692907106954,46,1962
2022-10-21,52.85513800044203,46,1959
2022-10-22,54.92192435348299,46,1955
2022-10-23,54.8016658191685,46,1953
2022-10-24,53.7103788316687,46,1959
2022-10-25,52.74489471983121,46,1964
2022-10-26,50.672114056373765,46,1960
2022-10-27,48.82584371419026,46,1962
2022-10-28,48.59739776245446,46,1962
2022-10-29,49.812051378319566,46,1963
2022-10-30,50.38023163867032,46,1964
2022-10-31,53.04839436695284,46,1963
2022-11-01,54.706625001750204,46,1963
2022-11-02,53.81157381651569,46,1960
2022-11-03,50.8029060619044,46,1964
2022-11-04,51.6191568169188,46,1964
2022-11-05,53.507527319111304,46,1964
2022-11-06,54.960845232139675,46,1964
2022-11-07,53.723398686069075,46,1963
2022-11-08,49.86400296067804,46,1962
2022-11-09,47.681384365085606,46,1963
2022-11-10,48.12636437907696,46,1962
2022-11-11,45.6383060800002,46,1962
2022-11-12,42.5570627688391,46,1959
2022-11-13,36.10226657602003,46,1962
2022-11-14,33.817012639151045,46,1963
2022-11-15,34.35346400715152,46,1962
2022-11-16,35.08132774524523,46,1962
2022-11-17,31.96780941354621,46,1961
2022-11-18,29.41844650527226,46,1963
2022-11-19,30.19926004554575,46,1962
2022-11-20,31.02138146135816,46,1964
2022-11-21,33.89678750748831,46,1964
2022-11-22,38.686186168114446,46,1966
2022-11-23,40.7995959296888,46,1965
2022-11-24,41.93588960156077,46,1965
2022-11-25,44.199121990588075,46,1962
2022-11-26,42.71649782077523,46,1962
2022-11-27,43.41360021658984,46,1963
2022-11-28,41.1131039267141,46,1960
2022-11-29,38.49254016079076,46,1956
2022-11-30,37.471165931453605,46,1949
2022-12-01,34.42928422127976,45,1934
2022-12-02,36.610918386712854,45,1936
2022-12-03,39.648712093679364,45,1940
2022-12-04,36.52492760271379,45,1938
2022-12-05,36.728619858501546,45,1938
2022-12-06,40.37868933193942,45,1939
2022-12-07,42.71705034983009,45,1939
2022-12-08,41.19296837254174,45,1941
2022-12-09,38.86414952145122,45,1936
2022-12-10,38.204905494110484,45,1937
2022-12-11,37.89069978123449,45,1929
2022-12-12,35.6654445081958,45,1929
2022-12-13,34.32342012131598,45,1928
2022-12-14,34.13164739071412,45,1933
2022-12-15,34.025463999631754,45,1936
2022-12-16,31.844089884846607,45,1933
2022-12-17,30.299682507132385,45,1935
2022-12-18,27.359075645886286,45,1937
2022-12-19,27.05432850219553,45,1934
2022-12-20,28.04578016314004,45,1934
2022-12-21,25.771730538206025,45,1932
2022-12-22,24.148997079733782,45,1922
2022-12-23,20.74588333344837,45,1924
2022-12-24,16.61105697223223,45,1933
2022-12-25,22.294577096689544,45,1931
2022-12-26,26.495248760441527,45,1932
2022-12-27,30.507571287702458,45,1929
2022-12-28,35.149233919308244,45,1929
2022-12-29,40.29443115045183,45,1934
2022-12-30,41.878253350898504,45,1932
2022-12-31,43.07997063523118,45,1844
2023-01-01,43.07450604011581,47,2110
2023-01-02,41.49929818136115,47,2109
2023-01-03,41.93226921660032,47,2107
2023-01-04,41.20521595713848,47,2106
2023-01-05,38.665217591567135,47,2108
2023-01-06,35.56495220753728,47,2112
2023-01-07,35.16938147349677,47,2112
2023-01-08,34.51990182123379,47,2111
2023-01-09,35.82947630041447,47,2112
2023-01-10,37.18491596879437,47,2111
2023-01-11,37.75832404946316,47,2115
2023-01-12,39.477375127772184,47,2116
2023-01-13,37.2885767968126,47,2117
2023-01-14,33.33578603088411,47,2115
2023-01-15,34.254306442807874,47,2109
2023-01-16,37.26165718164469,47,2112
2023-01-17,39.245704361198136,47,2112
2023-01-18,39.336839648320286,47,2114
2023-01-19,38.185873677102826,47,2116
2023-01-20,34.12957992530344,47,2115
2023-01-21,32.767350650670146,47,2118
2023-01-22,31.619531414275503,47,2117
2023-01-23,31.76561064593833,47,2118
2023-01-24,32.14919046090941,47,2121
2023-01-25,33.06497648885209,47,2122
2023-01-26,32.98264988595943,47,2118
2023-01-27,32.31947551984806,47,2117
2023-01-28,32.261375628936705,47,2116
2023-01-29,29.51429647732887,47,2116
2023-01-30,27.75431125129595,47,2117
2023-01-31,26.204755288235596,47,2116
2023-02-01,26.831101449030793,47,2114
2023-02-02,28.996290038445434,47,2117
2023-02-03,26.390169336342915,47,2117
2023-02-04,26.68449639746974,47,2119
2023-02-05,36.763878551929224,47,2120
2023-02-06,38.56061412321908,47,2120
2023-02-07,38.52600073982045,47,2121
2023-02-08,40.63382549496961,47,2122
2023-02-09,39.7872050316816,47,2120
2023-02-10,39.72760581657112,47,2119
2023-02-11,36.93805585671155,47,2118
2023-02-12,37.62890303675705,47,2117
2023-02-13,39.74192800299862,47,2119
2023-02-14,39.803345242959786,47,2121
2023-02-15,40.48898089406321,47,2119
2023-02-16,39.35554918068107,47,2121
2023-02-17,35.33872416193007,47,2123
2023-02-18,32.86545018216184,47,2122
2023-02-19,39.364872839976,47,2121
2023-02-20,44.037963425188046,47,2124
2023-02-21,41.253805742902834,47,2122
2023-02-22,37.17304088421766,47,2110
2023-02-23,35.17722831495326,47,2111
2023-02-24,32.12044181196388,47,2121
2023-02-25,33.0371409763577,47,2119
2023-02-26,37.164121283933696,47,2120
2023-02-27,40.83362355318475,47,2118
2023-02-28,40.81165004218138,47,2113
2023-03-01,41.22581065232662,47,2121
2023-03-02,41.05203855568269,47,2121
2023-03-03,40.23564304422012,47,2121
2023-03-04,39.772673413839954,47,2121
2023-03-05,40.7114034323196,47,2116
2023-03-06,42.53608987831783,47,2119
2023-03-07,40.54902328979302,47,2116
2023-03-08,38.27131150700775,47,2118
2023-03-09,39.22192335764257,47,2118
2023-03-10,39.31685507566451,47,2113
2023-03-11,38.40909484725564,47,2116
2023-03-12,37.38066225162204,47,2117
2023-03-13,36.38832244902697,47,2117
2023-03-14,35.69742422125514,47,2119
2023-03-15,38.05900219742183,47,2116
2023-03-16,40.1979395635702,47,2119
2023-03-17,38.09438621178005,47,2118
2023-03-18,34.52909575009796,47,2120
2023-03-19,32.20976802013239,47,2119
2023-03-20,35.483802263939666,47,2119
2023-03-21,40.2106450108251,47,2118
2023-03-22,44.27655146021965,47,2117
2023-03-23,47.08754372803413,47,2117
2023-03-24,44.76665699487555,47,2118
2023-03-25,42.5521724968174,47,2120
2023-03-26,42.90471572890413,47,2117
2023-03-27,42.28412044838246,47,2119
2023-03-28,41.27494742691146,47,2119
2023-03-29,40.62764538085282,47,2118
2023-03-30,41.466470502755115,47,2118
2023-03-31,45.770481895093916,47,2118
2023-04-01,48.857207030430224,48,2118
2023-04-02,45.761438040604354,48,2119
2023-04-03,46.68791347983341,48,2118
2023-04-04,49.467818684089195,48,2117
2023-04-05,48.65685914058249,48,2117
2023-04-06,47.48826516108096,48,2119
2023-04-07,46.61842300615077,48,2116
2023-04-08,45.58365506910119,48,2118
2023-04-09,48.54441951748786,48,2119
2023-04-10,52.43490864347387,48,2119
2023-04-11,56.30273018832771,48,2119
2023-04-12,58.85049297867722,48,2117
2023-04-13,58.21452073736881,48,2120
2023-04-14,57.64076406613082,48,2120
2023-04-15,55.70142075979307,48,2120
2023-04-16,53.3640703795271,48,2119
2023-04-17,50.63576314848132,48,2118
2023-04-18,50.14257718260321,48,2119
2023-04-19,50.468253437577054,48,2121
2023-04-20,51.71821103918629,48,2121
2023-04-21,51.77696785019061,48,2119
2023-04-22,49.225374107438796,48,2118
2023-04-23,47.05868944682831,48,2118
2023-04-24,47.22870900886816,48,2118
2023-04-25,48.067230804382184,48,2117
2023-04-26,50.48514308195777,48,2116
2023-04-27,52.65480538341021,48,2117
2023-04-28,54.36592266023667,48,2116
2023-04-29,55.08537045001598,48,2116
2023-04-30,53.81873439416441,48,2116
2023-05-01,52.611954150231796,47,2115
2023-05-02,52.340603515820746,47,2111
2023-05-03,53.19485156668752,47,2113
2023-05-04,53.878593078693996,47,2084
2023-05-05,54.90132861325254,47,2112
2023-05-06,58.02242365332294,47,2110
2023-05-07,60.245289400322235,47,2106
2023-05-08,60.88055507201567,47,2105
2023-05-09,60.018873106934976,47,2104
2023-05-10,59.99341331379039,47,2106
2023-05-11,62.365225741184396,47,2112
2023-05-12,64.63077075872489,47,2115
2023-05-13,64.6211585486344,47,2115
2023-05-14,62.31353170713967,47,2115
2023-05-15,61.88503931165753,47,2117
2023-05-16,63.31501467674236,47,2117
2023-05-17,60.39899454969479,47,2118
2023-05-18,58.66122527064901,47,2119
2023-05-19,60.80562516983512,47,2120
2023-05-20,61.53693902616335,47,2118
2023-05-21,62.28910022090734,47,2121
2023-05-22,62.37318738008566,47,2118
2023-05-23,62.64218440196827,47,2115
2023-05-24,61.77987027429054,47,2117
2023-05-25,60.81590257646356,47,2117
2023-05-26,60.855126440505664,47,2117
2023-05-27,61.918942854848936,47,2116
2023-05-28,63.450172288496915,47,2116
2023-05-29,65.12354292864059,47,2117
2023-05-30,65.52531802311196,47,2115
2023-05-31,66.08134128721272,47,2120
2023-06-01,67.3493354305884,47,2118
2023-06-02,68.35583278072595,47,2118
2023-06-03,66.39960582040368,47,2118
2023-06-04,64.6846138657418,47,2116
2023-06-05,65.14763012804431,47,2120
2023-06-06,66.16022196549288,47,2118
2023-06-07,65.05830917362474,47,2119
2023-06-08,63.933248845867816,47,2119
2023-06-09,63.94915955670671,47,2122
2023-06-10,64.43335666972642,47,2121
2023-06-11,65.22213586172248,47,2121
2023-06-12,64.52369715890681,47,2118
2023-06-13,64.54680791276789,47,2116
2023-06-14,65.4846306990734,47,2117
2023-06-15,65.66547039307933,47,2116
2023-06-16,66.02834032318636,47,2118
2023-06-17,66.09574801672656,47,2119
2023-06-18,66.51810471456176,47,2119
2023-06-19,67.65065372492464,47,2117
2023-06-20,67.93646274400281,47,2119
2023-06-21,67.30637475405238,47,2116
2023-06-22,67.06429658394114,47,2115
2023-06-23,68.28194631338175,47,2117
2023-06-24,69.98949879287427,47,2115
2023-06-25,71.60531851262265,47,2115
2023-06-26,70.84160739355336,47,2115
2023-06-27,70.02667958124796,47,2114
2023-06-28,70.79883343362054,47,2113
2023-06-29,71.97293470278525,47,2113
2023-06-30,73.0114642772081,47,2114
2023-07-01,73.34037540235066,47,2115
2023-07-02,73.42713206022286,47,2113
2023-07-03,73.91395849864907,47,2113
2023-07-04,73.10421440525506,47,2112
2023-07-05,72.85123884489805,47,2112
2023-07-06,72.89812676206134,47,2111
2023-07-07,72.1698129628649,47,2110
2023-07-08,71.70545032788655,47,2112
2023-07-09,71.93112791801973,47,2112
2023-07-10,71.76183947391924,47,2110
2023-07-11,72.51822728937333,47,2112
2023-07-12,73.96134044489068,47,2110
2023-07-13,74.78365773327407,47,2110
2023-07-14,74.51439731598985,47,2111
2023-07-15,74.61505730506322,47,2109
2023-07-16,74.50267965429741,47,2111
2023-07-17,74.11100346836976,47,2113
2023-07-18,73.98513533865038,47,2113
2023-07-19,74.03976693963271,47,2113
2023-07-20,74.3847481172941,47,2113
2023-07-21,73.37062313111794,47,2114
2023-07-22,73.04738975564149,47,2117
2023-07-23,74.01647915508076,47,2117
2023-07-24,74.62800692027815,47,2116
2023-07-25,75.29331887367871,47,2116
2023-07-26,76.4436572429626,47,2115
2023-07-27,77.15520985780309,47,2116
2023-07-28,77.07356353601698,47,2119
2023-07-29,75.60721858102389,47,2118
2023-07-30,73.18647491375397,47,2113
2023-07-31,72.29538194899295,47,2115
2023-08-01,72.16594120626195,48,2112
2023-08-02,71.95850088870414,48,2114
2023-08-03,72.3243919987399,48,2116
2023-08-04,72.39075484837393,48,2120
2023-08-05,72.77914728180279,48,2120
2023-08-06,72.20756681331665,48,2118
2023-08-07,71.27204122247615,48,2120
2023-08-08,70.88308004641854,48,2118
2023-08-09,71.46591096657487,48,2117
2023-08-10,71.75489947988986,48,2115
2023-08-11,72.78512410834779,48,2117
2023-08-12,73.20116984761079,48,2117
2023-08-13,73.36293902618095,48,2113
2023-08-14,72.98407266354184,48,2115
2023-08-15,72.80376485666177,48,2111
2023-08-16,72.33931234317006,48,2112
2023-08-17,72.3868485465624,48,2113
2023-08-18,72.09295747740943,48,2118
2023-08-19,71.45188956891035,48,2117
2023-08-20,72.69472553597939,48,2118
2023-08-21,74.36469023817821,48,2118
2023-08-22,73.39395182300055,48,2114
2023-08-23,72.83517869882232,48,2114
2023-08-24,73.71658980086245,48,2115
2023-08-25,73.65684312758229,48,2115
2023-08-26,73.42230917918273,48,2116
2023-08-27,71.61336608127183,48,2118
2023-08-28,70.69459852636575,48,2115
2023-08-29,70.70272968141795,48,2114
2023-08-30,69.89842813157928,48,2116
2023-08-31,68.00428772424533,48,2116
2023-09-01,68.06127201517734,48,2121
2023-09-02,70.0239935909488,48,2119
2023-09-03,72.42088988397683,48,2120
2023-09-04,72.54333659432324,48,2121
2023-09-05,72.76416546810142,48,2119
2023-09-06,72.16254060724016,48,2115
2023-09-07,71.27742345788307,48,2116
2023-09-08,70.10091660555499,48,2121
2023-09-09,69.0863545826359,48,2120
2023-09-10,67.67944309946382,48,2120
2023-09-11,67.05297402739585,48,2121
2023-09-12,66.14085222511136,48,2119
2023-09-13,65.23027107432236,48,2122
2023-09-14,64.34034241857914,48,2121
2023-09-15,63.43220195762865,48,2124
2023-09-16,64.05075993659416,48,2125
2023-09-17,64.270434808285,48,2125
2023-09-18,63.84577882855456,48,2124
2023-09-19,63.58421163149051,48,2117
2023-09-20,63.431546017948556,48,2119
2023-09-21,63.389651741797394,48,2121
2023-09-22,62.7256195839077,48,2124
2023-09-23,62.161870007380266,48,2124
2023-09-24,62.77145002382044,48,2123
2023-09-25,63.79485431199152,48,2122
2023-09-26,63.18675228873973,48,2124
